rowid,modelname,imagefilename,classid,classtext,value,inference,modelrun,processed_flag,storeid,storename,s3path_actual_file,s3path_annotated_file
179,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
180,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
181,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
182,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
183,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1087,MT_RACK_DISPLAY,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
184,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
185,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
186,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
187,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
188,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
189,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
190,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
191,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1019,POSTER,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
192,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1020,STREAMER,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
193,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1081,DANGLER,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
194,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
195,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
196,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
197,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
198,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
199,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
200,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
201,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
202,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1087,MT_RACK_DISPLAY,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
203,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
204,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
205,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
206,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
207,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
208,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
209,gpt-4o-rescorer,IMG-MO2W80DF-1FKO.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:29:28.579780,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W80DF-1FKO.jpg,ModelResults/LLMRescore_247/IMG-MO2W80DF-1FKO.jpg
210,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1087,MT_RACK_DISPLAY,Y,0.85,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
211,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
212,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1019,POSTER,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
213,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1020,STREAMER,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
214,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1081,DANGLER,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
215,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
216,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
217,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
218,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
219,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
220,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
221,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
222,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
223,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
224,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
225,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
226,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
227,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
228,gpt-4o-rescorer,IMG-MO2W8177-JCW4.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:29:37.100812,N,1220111131,DIPA KHAJA GHAR HOTEL,april_store_images/IMG-MO2W8177-JCW4.jpg,ModelResults/LLMRescore_247/IMG-MO2W8177-JCW4.jpg
229,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1019,POSTER,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
230,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1020,STREAMER,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
231,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1081,DANGLER,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
232,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
233,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
234,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
235,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
236,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
237,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
238,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
239,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
240,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1087,MT_RACK_DISPLAY,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
241,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
242,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
243,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
244,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
245,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
246,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
247,gpt-4o-rescorer,IMG-MNLM8OK5-VRJY.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:29:49.664509,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8OK5-VRJY.jpg,ModelResults/LLMRescore_247/IMG-MNLM8OK5-VRJY.jpg
248,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1019,POSTER,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
249,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1020,STREAMER,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
250,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1081,DANGLER,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
251,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
252,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
253,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
254,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
255,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
256,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
257,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
258,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
259,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1087,MT_RACK_DISPLAY,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
260,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
261,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
262,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
263,gpt-4o-rescorer,IMG-MNLM8PJT-BU6V.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:29:56.996803,N,3110111722,"""DADDY,S CHIPLEDHUNGA""",april_store_images/IMG-MNLM8PJT-BU6V.jpg,ModelResults/LLMRescore_247/IMG-MNLM8PJT-BU6V.jpg
